,period_ending,lyapunov_exponent
177,2008-09-29 12:00:00,0.6075448275327022
178,2008-09-29 14:00:00,0.21646099212886663
179,2008-09-29 16:00:00,0.11833306608684294
180,2008-09-30 11:00:00,0.08219548197314251
181,2008-09-30 12:00:00,0.16256284215715489
182,2008-09-30 13:00:00,0.13063530965141593
183,2008-09-30 14:00:00,0.3189263971789073
184,2008-09-30 15:00:00,0.5982383489568331
185,2008-09-30 16:00:00,0.3173895973973391
186,2008-10-01 11:00:00,0.6236181728864482
187,2008-10-01 12:00:00,0.4074172720610256
188,2008-10-01 13:00:00,0.6781388352079847
189,2008-10-01 14:00:00,0.6925618349040654
190,2008-10-01 15:00:00,0.9792692134605391
191,2008-10-01 16:00:00,0.8026006618124972
192,2008-10-02 11:00:00,0.9581569365599338
193,2008-10-02 12:00:00,0.4657728760200285
194,2008-10-02 13:00:00,0.04382367806497144
195,2008-10-02 14:00:00,0.02179598658604653
196,2008-10-02 15:00:00,0.03138256174667608
197,2008-10-02 16:00:00,0.04897498456516279
198,2008-10-03 10:00:00,0.03925419901323924
199,2008-10-03 12:00:00,0.40309716850064925
200,2008-10-03 13:00:00,0.130514317876979
201,2008-10-03 16:00:00,0.5242394904805011
202,2008-10-06 14:00:00,0.01745839874742615
203,2008-10-06 15:00:00,0.026121420091354406
204,2008-10-06 16:00:00,0.0181930184890269
205,2008-10-07 10:00:00,0.010677671110697064
206,2008-10-07 11:00:00,0.015412329054872208
207,2008-10-07 13:00:00,0.3149698851095472
208,2008-10-07 14:00:00,0.39559404061242975
209,2008-10-07 15:00:00,0.735007392935123
210,2008-10-07 16:00:00,0.7501361273052168
211,2008-10-08 14:00:00,0.060885556253984924
212,2008-10-08 16:00:00,0.09810869949385227
213,2008-10-09 10:00:00,0.18429690993154504
214,2008-10-09 12:00:00,0.5279020532366777
215,2008-10-09 13:00:00,0.6531026055340182
216,2008-10-09 14:00:00,0.911212573401064
217,2008-10-09 16:00:00,0.8890924704170176
218,2008-10-10 11:00:00,0.6000877028503628
219,2008-10-10 13:00:00,0.11355564767169168
220,2008-10-10 16:00:00,0.046458738272317175
221,2008-10-13 11:00:00,0.027837898471869457
222,2008-10-13 12:00:00,0.033316855732901586
223,2008-10-13 13:00:00,-0.0005050715000695062
224,2008-10-13 15:00:00,0.025828909368619125
225,2008-10-13 16:00:00,0.03673002096842392
226,2008-10-14 11:00:00,0.15032202278348325
227,2008-10-14 12:00:00,0.1277182961905351
228,2008-10-14 13:00:00,0.1395005039873373
229,2008-10-14 14:00:00,0.06519468990116274
230,2008-10-14 15:00:00,0.014692665367539855
231,2008-10-14 16:00:00,0.06722022753654641
232,2008-10-15 12:00:00,0.14850436431322603
233,2008-10-15 16:00:00,0.09961925333157383
234,2008-10-16 12:00:00,0.08424758344990062
235,2008-10-16 15:00:00,0.05752055227168509
236,2008-10-16 16:00:00,0.05565931997357078
237,2008-10-17 10:00:00,0.05704350203295026
238,2008-10-17 12:00:00,0.2881408506595092
239,2008-10-17 16:00:00,0.06269449909718706
240,2008-10-20 14:00:00,1.0385177023273362
241,2008-10-20 16:00:00,1.1311115233388562
242,2008-10-21 13:00:00,0.3836275686608846
243,2008-10-21 14:00:00,0.6094237448202027
244,2008-10-21 15:00:00,0.9928857238066727
245,2008-10-21 16:00:00,1.0346242977890774
246,2008-10-22 10:00:00,1.0757972032560392
247,2008-10-22 11:00:00,0.8489858069592044
248,2008-10-22 12:00:00,0.5517815127492788
249,2008-10-22 14:00:00,0.23725810131526973
250,2008-10-22 15:00:00,0.031049792699837434
251,2008-10-22 16:00:00,0.06635283028437934
252,2008-10-23 12:00:00,0.13895605893407525
253,2008-10-23 13:00:00,0.5720971241627851
254,2008-10-23 15:00:00,0.4329951620587866
255,2008-10-23 16:00:00,0.26302132873752176
256,2008-10-24 13:00:00,0.7672893250102362
257,2008-10-24 14:00:00,0.7881210797523333
258,2008-10-24 16:00:00,0.8264508721634184
259,2008-10-27 11:00:00,1.4802954067103409
260,2008-10-27 12:00:00,1.5425634700897632
261,2008-10-27 13:00:00,1.708939739920987
262,2008-10-27 16:00:00,1.6004655105404673
263,2008-10-28 12:00:00,1.4575082227642386
264,2008-10-28 13:00:00,1.1590600827314264
265,2008-10-28 16:00:00,0.9794995602356986
266,2008-10-29 10:00:00,0.7288507401007815
267,2008-10-29 12:00:00,0.2017883409110367
268,2008-10-29 13:00:00,0.05024386113071246
269,2008-10-29 14:00:00,0.03477075756243673
270,2008-10-29 15:00:00,0.02234457038526192
271,2008-10-29 16:00:00,0.018837440609698473
272,2008-10-30 13:00:00,0.4105754936913917
