,mu,x,FLE
109,3.5899999999999768,0.8970995500664787,0.5637693534788639
110,3.5999999999999766,0.8793269634647367,0.5898970395173123
111,3.6099999999999763,0.5013454586714071,0.5821056078248968
112,3.619999999999976,0.36207724041344197,0.596056101858993
113,3.629999999999976,0.9073713502632457,0.45880139178333695
114,3.6399999999999757,0.7699988867825001,0.6117485507202264
115,3.6499999999999755,0.8706531880565004,0.6187724173232507
116,3.6599999999999753,0.4730752504632475,0.6493567688335292
117,3.669999999999975,0.38981651007245083,0.6612496685963309
118,3.679999999999975,0.5399094640063093,0.7598371972369372
119,3.6899999999999746,0.8802422579054701,0.7286509451550774
120,3.6999999999999744,0.6934199849754377,0.687266354485527
121,3.709999999999974,0.6135337522467507,0.7103752346751554
122,3.719999999999974,0.7276936561029723,0.7139200333475612
123,3.729999999999974,0.6425013313662981,0.7206757192672159
124,3.7399999999999736,0.9349453234664634,0.4087457753855495
125,3.7499999999999734,0.2223146047981313,0.7109901444841253
126,3.759999999999973,0.6283084030194209,0.6996204000981405
127,3.769999999999973,0.8591532939939851,0.729348614887821
128,3.7799999999999727,0.27009223259363846,0.7291633997776454
129,3.7899999999999725,0.6121419907060341,0.7179930263127786
130,3.7999999999999723,0.7924972162562884,0.7553447292303512
131,3.809999999999972,0.8959350020680074,0.7534577160066797
132,3.819999999999972,0.3022271596705205,0.761776226700562
133,3.8299999999999716,0.5046664874085008,0.48745962428896517
134,3.8399999999999714,0.4880043865434591,0.43296341950531864
135,3.8499999999999712,0.4620614474733459,0.4523141148113685
136,3.859999999999971,0.46107925031532304,0.7158305362569243
137,3.869999999999971,0.623542287357124,0.7576383655410489
138,3.8799999999999706,0.5691662400002091,0.7861476339411905
139,3.8899999999999704,0.8933664445061692,0.7978984657232311
140,3.89999999999997,0.365762837273303,0.7925810546610501
141,3.90999999999997,0.44527748508714227,0.773212064315312
142,3.9199999999999697,0.4013701156771118,0.8430542979187781
143,3.9299999999999695,0.10610594003919926,0.8222472837192508
144,3.9399999999999693,0.3787242506674111,0.8354772704724793
145,3.949999999999969,0.9409175134794399,0.8659369380685126
146,3.959999999999969,0.07540065662388722,0.817239532952717
147,3.9699999999999687,0.1215437024355072,0.8383958099671333
148,3.9799999999999685,0.5798903093200458,0.8465319093853958
149,3.9899999999999682,0.9859732677333406,0.8948248060068653
