,pair,i,dist,ln(dj)
465,"[18, 131]",15,1.5393829932800247,0.4313816824281242
466,"[18, 131]",16,1.9830532015052194,0.6846376779751606
467,"[18, 131]",17,2.4187806845597843,0.883263563838395
468,"[18, 131]",18,2.3971858501166685,0.8742954869133012
469,"[18, 131]",19,2.2308742680841815,0.8023935571093498
470,"[18, 131]",20,1.8607794065929801,0.620995435756804
471,"[18, 131]",21,1.6914490828872666,0.5255856070340172
472,"[18, 131]",22,1.7380736463107924,0.5527774001173579
473,"[18, 131]",23,1.7953551180755523,0.5852028397410065
474,"[18, 131]",24,1.3755726080435247,0.3188700866440147
475,"[19, 88]",0,0.009999999999990905,-4.605170185989001
476,"[19, 88]",1,0.6158733636065804,-0.48471391514353224
477,"[19, 88]",2,0.8994442728706441,-0.10597818096194525
478,"[19, 88]",3,1.0001999800039805,0.00019996001064494223
479,"[19, 88]",4,0.8340863264673499,-0.18141837302641542
480,"[19, 88]",5,1.1417968295629133,0.1326031878432675
481,"[19, 88]",6,1.4312581877495674,0.3585539090024373
482,"[19, 88]",7,1.5185519418182567,0.4177572109234332
483,"[19, 88]",8,2.0248456731317708,0.7054934868551864
484,"[19, 88]",9,1.4499655168315542,0.3715397746542189
485,"[19, 88]",10,1.0480935072788562,0.046972806421306613
486,"[19, 88]",11,1.451516448408255,0.37260883642540593
487,"[19, 88]",12,1.7397126199461224,0.5537199386353615
488,"[19, 88]",13,2.413731550939281,0.8811739114125912
489,"[19, 88]",14,2.354909764725617,0.8565024102695805
490,"[19, 88]",15,2.6514901470681553,0.975121801604042
491,"[19, 88]",16,2.2462858233090146,0.8092781070392207
492,"[19, 88]",17,2.3400854685246295,0.8501874537131136
493,"[19, 88]",18,2.469514122251654,0.9040214196506072
494,"[19, 88]",19,2.2533752461585728,0.8124292015800089
495,"[19, 88]",20,1.7275416058665012,0.5466993608075792
496,"[19, 88]",21,1.9918082237001076,0.6890428812849225
497,"[19, 88]",22,2.2063771209837166,0.7913518586157723
498,"[19, 88]",23,1.3026895255583963,0.26443099312591495
499,"[19, 88]",24,1.243382483389655,0.21783547508268808
500,"[20, 184]",0,0.04242640687115427,-3.1599843070409186
501,"[20, 184]",1,0.9363759928574371,-0.0657381813943349
502,"[20, 184]",2,1.544862453424297,0.4349348794767381
503,"[20, 184]",3,2.3231228981694456,0.8429123573261973
504,"[20, 184]",4,2.6504716561396773,0.9747376076098908
505,"[20, 184]",5,2.666027006614917,0.980589351718306
506,"[20, 184]",6,2.8755868966177287,1.0562567913699894
507,"[20, 184]",7,1.7201162751395886,0.5423918903658035
508,"[20, 184]",8,1.7173234989367379,0.5407669735667334
509,"[20, 184]",9,1.731415605797909,0.5489393431572693
510,"[20, 184]",10,1.694343530692481,0.5272953682867962
511,"[20, 184]",11,2.0690335908340876,0.7270816339308356
512,"[20, 184]",12,2.315016198647473,0.8394166847696446
513,"[20, 184]",13,1.8776847445723184,0.6300394990548488
514,"[20, 184]",14,1.7280046296235114,0.5469673495585476
515,"[20, 184]",15,1.7781451009408542,0.5755707428399689
516,"[20, 184]",16,1.5917600321656422,0.4648403424964508
517,"[20, 184]",17,1.498565981196763,0.40450863830122774
518,"[20, 184]",18,1.2539936203985884,0.22633335479634345
519,"[20, 184]",19,1.4647866738880346,0.3817096167726319
520,"[20, 184]",20,1.8462123388169192,0.6131361559103278
521,"[20, 184]",21,1.8305190520723644,0.604599561648745
522,"[20, 184]",22,1.4852945835758926,0.3956131253597639
523,"[20, 184]",23,1.316434578701042,0.27492700536667397
524,"[20, 184]",24,1.2404031602668812,0.21543645602137015
525,"[21, 99]",0,0.24351591323771168,-1.4125729864892562
526,"[21, 99]",1,0.8982761268117855,-0.10727776706384867
527,"[21, 99]",2,1.3703284277864771,0.3150504394210906
528,"[21, 99]",3,1.792707449641488,0.5837270188127717
529,"[21, 99]",4,2.0502195004437516,0.7179468608055667
530,"[21, 99]",5,2.376089223913847,0.8654559529476266
531,"[21, 99]",6,1.8700267377769364,0.6259527290407124
532,"[21, 99]",7,1.461642911247585,0.379561084741813
533,"[21, 99]",8,1.5153877391612254,0.41567133965570935
534,"[21, 99]",9,1.793878479719182,0.5843800242850342
535,"[21, 99]",10,2.1646246787838153,0.7722469878967109
536,"[21, 99]",11,2.8151731740694146,1.0350237780189873
537,"[21, 99]",12,2.529446579787604,0.9280005356446979
538,"[21, 99]",13,2.377162173685328,0.8659074122540906
539,"[21, 99]",14,2.548038461248019,0.9353238322773194
540,"[21, 99]",15,2.5923734298898635,0.9525738382864759
541,"[21, 99]",16,2.321120419108025,0.8420500083712811
542,"[21, 99]",17,1.9789138435011648,0.6825481303019258
543,"[21, 99]",18,2.3136551169092106,0.8388285757056383
544,"[21, 99]",19,2.4662927644543706,0.9027161180743474
545,"[21, 99]",20,2.357647132206347,0.8576641438458393
546,"[21, 99]",21,1.4508618128547348,0.37215773356720266
547,"[21, 99]",22,1.2111564721373915,0.19157566525588957
548,"[21, 99]",23,0.9207062506574848,-0.08261423968402826
549,"[21, 99]",24,0.24041630560349123,-1.425383251651632
550,"[22, 98]",0,0.5423098745182641,-0.6119177167110678
551,"[22, 98]",1,0.9334345183247226,-0.06888446487238664
552,"[22, 98]",2,1.2280065146407386,0.20539213479291354
553,"[22, 98]",3,1.4856984889270175,0.3958850245825198
554,"[22, 98]",4,2.0388722372919568,0.7123968301352392
555,"[22, 98]",5,1.780168531347426,0.5767080403543369
556,"[22, 98]",6,1.2909686285885889,0.25539281148295523
557,"[22, 98]",7,1.530816775450481,0.4258014331260888
558,"[22, 98]",8,1.7406320691058739,0.5542483053710093
559,"[22, 98]",9,2.374384130674668,0.8647380904589315
560,"[22, 98]",10,2.665801943130796,0.9805049290984598
561,"[22, 98]",11,2.6305892875931294,0.9672078848147695
562,"[22, 98]",12,2.789265136196326,1.02577816909517
563,"[22, 98]",13,2.5397047072443115,0.932047817281649
564,"[22, 98]",14,2.4129857024026933,0.880864861388164
565,"[22, 98]",15,2.4033310217279396,0.8768557007952505
566,"[22, 98]",16,1.937446773462404,0.6613710101066693
567,"[22, 98]",17,1.5754681843820457,0.4545524880297269
568,"[22, 98]",18,1.9969977466185638,0.6916449260497485
569,"[22, 98]",19,2.5819372571773536,0.9485399920429687
570,"[22, 98]",20,1.9321490625726256,0.6586328873547642
571,"[22, 98]",21,1.7952437160454602,0.5851407876793453
572,"[22, 98]",22,1.1049434374663825,0.09979414584634677
573,"[22, 98]",23,0.28635642126547306,-1.2505180158591305
574,"[22, 98]",24,0.38897300677550223,-0.9442453290939964
575,"[23, 289]",0,0.6425729530566153,-0.44227492304516836
576,"[23, 289]",1,0.4933558553417449,-0.7065245492143865
577,"[23, 289]",2,0.4622769732530907,-0.7715910583284269
578,"[23, 289]",3,0.05999999999994543,-2.813410716760946
579,"[23, 289]",4,1.6697904060090087,0.5126981131683769
580,"[23, 289]",5,2.472023462671858,0.9050370309225123
581,"[23, 289]",6,2.5344427395385933,0.9299737862657406
582,"[23, 289]",7,2.5285766747322285,0.9276565652751766
583,"[23, 289]",8,2.2165288177689155,0.7959423765932624
584,"[23, 289]",9,2.222476096609298,0.7986219331666669
585,"[23, 289]",10,2.9080061898145426,1.0674676882159617
586,"[23, 289]",11,3.588035674293073,1.2776048868152023
587,"[23, 289]",12,3.818756342056731,1.3399248047041095
588,"[23, 289]",13,3.7577785991194848,1.3238279847053134
589,"[23, 289]",14,3.821256337907612,1.340579252816916
590,"[23, 289]",15,3.732680002357622,1.317126474950269
591,"[23, 289]",16,3.6562549145263787,1.296439376141093
592,"[23, 289]",17,3.819764390639936,1.3401887428733787
593,"[23, 289]",18,4.492271140525573,1.5023583958127014
594,"[23, 289]",19,4.462028686595339,1.4956035250787238
595,"[23, 289]",20,4.137692593705061,1.4201382879473485
596,"[23, 289]",21,3.361502640189389,1.2123880883466633
597,"[23, 289]",22,4.092749686946361,1.4092170392625085
598,"[23, 289]",23,4.555875327530348,1.5164176807527407
599,"[23, 289]",24,4.377487864060833,1.4764750128292714
600,"[24, 289]",0,0.43416586692190373,-0.8343286360469079
601,"[24, 289]",1,0.24758836806273907,-1.3959877180202276
602,"[24, 289]",2,0.08944271909991024,-2.4141568686520603
603,"[24, 289]",3,1.0499999999998635,0.04879016416930199
604,"[24, 289]",4,1.8369812192833546,0.6081235826006265
605,"[24, 289]",5,2.510975905897933,0.9206714847084371
606,"[24, 289]",6,2.3988538930081718,0.8749910787132444
607,"[24, 289]",7,2.4204338454086654,0.8839467990630178
608,"[24, 289]",8,2.404100663449755,0.8771758891115042
609,"[24, 289]",9,2.9321152774065045,1.0757241002387241
610,"[24, 289]",10,3.5850801943609008,1.2767808432186587
611,"[24, 289]",11,3.872376531278839,1.3538684093348368
612,"[24, 289]",12,3.618093420573865,1.285947207693882
613,"[24, 289]",13,3.8240423637820653,1.3413080735226814
614,"[24, 289]",14,3.629448993993307,1.289080844466799
615,"[24, 289]",15,3.438618908806232,1.2350699107724465
616,"[24, 289]",16,3.758576858333444,1.3240403906303604
617,"[24, 289]",17,4.046344028873465,1.3978137645112514
618,"[24, 289]",18,4.278504411590432,1.4536035119822381
619,"[24, 289]",19,4.566333321167156,1.518710546136822
620,"[24, 289]",20,3.3868126608952074,1.2198892610851295
621,"[24, 289]",21,3.205807230636377,1.1649639246928998
622,"[24, 289]",22,4.515584126112601,1.5075345530550688
623,"[24, 289]",23,4.4751759741934904,1.4985456747957775
624,"[24, 289]",24,3.930318053287866,1.3687203521963351
625,"[25, 289]",0,0.16124515496602176,-1.8248293704800127
626,"[25, 289]",1,0.24207436873830326,-1.4185102911991754
627,"[25, 289]",2,1.0940292500658355,0.0898674404484328
628,"[25, 289]",3,1.115706054478431,0.10948743722092578
629,"[25, 289]",4,1.8700267377766533,0.6259527290405611
630,"[25, 289]",5,2.394932149352184,0.8733549003372238
631,"[25, 289]",6,2.2953213282676366,0.8308728460287518
632,"[25, 289]",7,2.571108710264699,0.9443372106511003
633,"[25, 289]",8,3.11400064226077,1.1359082796612296
634,"[25, 289]",9,3.6140005534033808,1.2848153452976898
635,"[25, 289]",10,3.8700516792412647,1.3532678607616415
636,"[25, 289]",11,3.672002178648662,1.300737066071974
637,"[25, 289]",12,3.672220036980294,1.300796393887854
638,"[25, 289]",13,3.6229545953544156,1.2872898795005472
639,"[25, 289]",14,3.3392364396667826,1.2057421699749502
640,"[25, 289]",15,3.5395479937417336,1.2639990336095195
641,"[25, 289]",16,3.985021957279371,1.3825428222092748
642,"[25, 289]",17,3.8273228241160893,1.342165557240807
643,"[25, 289]",18,4.380194059627994,1.4770930292580196
644,"[25, 289]",19,3.8369258528149692,1.344671486818253
645,"[25, 289]",20,3.2289317118824834,1.1721513431729735
646,"[25, 289]",21,3.6255896072226705,1.2880169253488403
647,"[25, 289]",22,4.439335535865586,1.490504711160516
648,"[25, 289]",23,4.075414089390108,1.4049723585584128
649,"[25, 289]",24,3.936152944182989,1.3702038362051316
650,"[26, 292]",0,0.05999999999994543,-2.813410716760946
651,"[26, 292]",1,1.6697904060090087,0.5126981131683769
652,"[26, 292]",2,2.472023462671858,0.9050370309225123
653,"[26, 292]",3,2.5344427395385933,0.9299737862657406
654,"[26, 292]",4,2.5285766747322285,0.9276565652751766
655,"[26, 292]",5,2.2165288177689155,0.7959423765932624
656,"[26, 292]",6,2.222476096609298,0.7986219331666669
657,"[26, 292]",7,2.9080061898145426,1.0674676882159617
658,"[26, 292]",8,3.588035674293073,1.2776048868152023
659,"[26, 292]",9,3.818756342056731,1.3399248047041095
660,"[26, 292]",10,3.7577785991194848,1.3238279847053134
661,"[26, 292]",11,3.821256337907612,1.340579252816916
662,"[26, 292]",12,3.732680002357622,1.317126474950269
663,"[26, 292]",13,3.6562549145263787,1.296439376141093
664,"[26, 292]",14,3.819764390639936,1.3401887428733787
665,"[26, 292]",15,4.492271140525573,1.5023583958127014
666,"[26, 292]",16,4.462028686595339,1.4956035250787238
667,"[26, 292]",17,4.137692593705061,1.4201382879473485
668,"[26, 292]",18,3.361502640189389,1.2123880883466633
669,"[26, 292]",19,4.092749686946361,1.4092170392625085
670,"[26, 292]",20,4.555875327530348,1.5164176807527407
671,"[26, 292]",21,4.377487864060833,1.4764750128292714
672,"[26, 292]",22,4.484462063614785,1.5006185470942224
673,"[26, 292]",23,5.261862788024782,1.660485106266102
674,"[26, 292]",24,5.005287204546809,1.6104947946466484
675,"[27, 158]",0,0.580517010948114,-0.5438361743146907
676,"[27, 158]",1,0.3492849839315846,-1.0518671171240825
677,"[27, 158]",2,0.6912307863515067,-0.36928152204508596
678,"[27, 158]",3,1.0113357503814377,0.01127198221724475
679,"[27, 158]",4,1.5809490820390988,0.45802535153482693
680,"[27, 158]",5,2.0681392603014683,0.7266492949502178
681,"[27, 158]",6,1.8920095137180686,0.6376394990092581
682,"[27, 158]",7,1.9492049661337933,0.6674215797644905
683,"[27, 158]",8,2.1710135881655734,0.7751941498197152
684,"[27, 158]",9,2.0935137926461933,0.7388438947745333
685,"[27, 158]",10,2.1672332592502688,0.7734513583165549
686,"[27, 158]",11,1.9382982226686416,0.6618103832959712
687,"[27, 158]",12,1.5678010077813778,0.44967400557198334
688,"[27, 158]",13,1.5248606493709365,0.42190302842251937
689,"[27, 158]",14,1.4945902448497617,0.4018520855623104
690,"[27, 158]",15,0.9518928511129346,-0.04930280187710986
691,"[27, 158]",16,1.029563014098687,0.029134454061975124
692,"[27, 158]",17,1.2398790263570127,0.21501381546821285
693,"[27, 158]",18,0.7787810988975085,-0.25002527529900714
694,"[27, 158]",19,0.09219544457301766,-2.3838445577419702
695,"[27, 158]",20,0.10000000000022738,-2.3025850929917717
696,"[27, 158]",21,0.7685050422735623,-0.2633081548362507
697,"[27, 158]",22,0.9126335518706186,-0.09142084602043252
698,"[27, 158]",23,1.2704723531032256,0.23938876289843913
699,"[27, 158]",24,1.760255663248984,0.565459061710032
700,"[28, 158]",0,0.170000000000153,-1.7719568419309752
701,"[28, 158]",1,0.39051248379547243,-0.9402953414669776
702,"[28, 158]",2,0.9347192091744682,-0.06750910583919105
703,"[28, 158]",3,1.4042791745232162,0.3395241280901218
704,"[28, 158]",4,1.9760819821051512,0.6811160873846456
705,"[28, 158]",5,1.9780040444852804,0.6820882779331521
706,"[28, 158]",6,1.8242806801586169,0.601185761479479
707,"[28, 158]",7,2.0322647465328116,0.7091508098774439
708,"[28, 158]",8,2.1388314566603164,0.7602596316055273
709,"[28, 158]",9,1.9684003657793625,0.6772212158353966
710,"[28, 158]",10,1.622652150031109,0.4840619402571965
711,"[28, 158]",11,1.6443843832875715,0.4973660790903675
712,"[28, 158]",12,1.824965753103321,0.6015612214355442
713,"[28, 158]",13,1.5882380174270223,0.46262523662291627
714,"[28, 158]",14,0.9013878188658965,-0.10381968238923413
715,"[28, 158]",15,0.9617692030836121,-0.038980770734809246
716,"[28, 158]",16,1.1161541112229094,0.10988894691887492
717,"[28, 158]",17,1.0057832768544337,0.0057666179068574805
718,"[28, 158]",18,0.34205262752974935,-1.0727906720921672
719,"[28, 158]",19,0.12369316876863791,-2.0899512252909997
720,"[28, 158]",20,0.8405950273465634,-0.17364527202870905
721,"[28, 158]",21,1.0072239075795324,0.007197940141758954
722,"[28, 158]",22,1.2854960132182989,0.25114464637189476
723,"[28, 158]",23,1.8386951895297279,0.6090561839397924
724,"[28, 158]",24,1.571368830033253,0.45194710576881686
725,"[29, 156]",0,0.028284271247436175,-3.5654494151490828
726,"[29, 156]",1,0.6217716622683354,-0.47518235610404524
727,"[29, 156]",2,1.0208329931973095,0.020618954008207815
728,"[29, 156]",3,1.5316984037336339,0.42637718753442605
729,"[29, 156]",4,1.8878824115923536,0.6354557837881295
730,"[29, 156]",5,2.050097558654176,0.7178873816053711
731,"[29, 156]",6,2.0015993605114946,0.6939465412417968
732,"[29, 156]",7,2.0089798406156336,0.6976270512456834
733,"[29, 156]",8,1.7541379649275144,0.5619775481699592
734,"[29, 156]",9,1.3290974381137741,0.28450009390870057
735,"[29, 156]",10,1.233085560697238,0.2095196140676483
736,"[29, 156]",11,1.445337330867682,0.3683427412871462
737,"[29, 156]",12,1.656562706329129,0.5047447967525579
738,"[29, 156]",13,1.372770920437895,0.3168312668625015
739,"[29, 156]",14,1.31734581640527,0.27561896718876083
740,"[29, 156]",15,0.9349331526905774,-0.06728024669788027
741,"[29, 156]",16,0.8584287972801669,-0.15265154060467734
742,"[29, 156]",17,0.6670832032062178,-0.4048404984080966
743,"[29, 156]",18,0.7202777242147911,-0.3281184132698869
744,"[29, 156]",19,1.0677546534667544,0.06555798892872847
745,"[29, 156]",20,0.9849365461794156,-0.015178060007534067
746,"[29, 156]",21,1.4052046114355217,0.34018292309751885
747,"[29, 156]",22,1.972004056790939,0.6790503133745441
748,"[29, 156]",23,1.7544514812328522,0.5621562617589859
749,"[29, 156]",24,1.6597891432348637,0.5066905721527832
750,"[30, 255]",0,0.5239274758971556,-0.6464020090163404
751,"[30, 255]",1,0.9381364506296171,-0.06385987080122181
752,"[30, 255]",2,1.3729530217746344,0.3169639104500135
753,"[30, 255]",3,1.5057224179774986,0.4092727949771406
754,"[30, 255]",4,1.711432148815773,0.537330533922828
755,"[30, 255]",5,1.964688270438718,0.6753335917383025
756,"[30, 255]",6,1.8824717793368746,0.6325856895234355
757,"[30, 255]",7,1.8668154702594042,0.6242340221062207
758,"[30, 255]",8,1.2753430910935932,0.2432152334656841
759,"[30, 255]",9,0.9192388155423362,-0.08420932581267258
760,"[30, 255]",10,1.4270599146495573,0.3556163240530673
761,"[30, 255]",11,1.5100993344810223,0.4121754330876507
762,"[30, 255]",12,0.904709898254577,-0.10014094108559154
763,"[30, 255]",13,0.8683317338438441,-0.1411814554869204
764,"[30, 255]",14,0.5099019513593053,-0.6735368239832521
765,"[30, 255]",15,0.43829214001614036,-0.8248696046040005
766,"[30, 255]",16,0.47010637094175345,-0.7547962887321344
767,"[30, 255]",17,0.28635642126553656,-1.2505180158589089
768,"[30, 255]",18,0.8273451516748815,-0.18953331712686586
769,"[30, 255]",19,1.149478142462885,0.13930805021898857
770,"[30, 255]",20,1.7711578134088974,0.5716334646041729
771,"[30, 255]",21,2.378444870078036,0.8664468581805557
772,"[30, 255]",22,2.361440238498619,0.8592717034484352
773,"[30, 255]",23,2.419132075766102,0.8834088294619578
774,"[30, 255]",24,1.6260381299342672,0.4861464609947443
775,"[31, 142]",0,0.7800640999302283,-0.24837918327731276
776,"[31, 142]",1,1.1189280584559476,0.11237113633895196
777,"[31, 142]",2,1.0259142264340355,0.02558414328707881
778,"[31, 142]",3,1.0989540481748314,0.09435886214953405
779,"[31, 142]",4,1.6814577009248377,0.5196610963211729
780,"[31, 142]",5,2.0406126531019666,0.713250082917079
781,"[31, 142]",6,2.2398660674246273,0.8064160727510844
782,"[31, 142]",7,1.8093645293306801,0.5929756948640638
783,"[31, 142]",8,1.3218547575281572,0.2790358696813772
784,"[31, 142]",9,1.7801123560045056,0.5766764836627709
785,"[31, 142]",10,2.0987615395753343,0.7413474277031742
786,"[31, 142]",11,1.280820049811822,0.24750053670949695
787,"[31, 142]",12,1.2886038956950179,0.25355938091744545
788,"[31, 142]",13,0.7592759709089322,-0.2753899696367705
789,"[31, 142]",14,0.3929376540878524,-0.934104320695521
790,"[31, 142]",15,0.7224956747275604,-0.3250438455497178
791,"[31, 142]",16,0.6328506932917682,-0.4575207562370217
792,"[31, 142]",17,0.872811548961058,-0.13603561246894713
793,"[31, 142]",18,1.101635148313568,0.0967955745260338
794,"[31, 142]",19,1.5255490814785255,0.4223543986842353
795,"[31, 142]",20,2.324220299369211,0.8433846276852032
796,"[31, 142]",21,2.164532282041537,0.7722043021067854
797,"[31, 142]",22,2.244370735863397,0.8084251860747776
798,"[31, 142]",23,1.3505924625881032,0.30054335735531024
799,"[31, 142]",24,1.0754068997361321,0.0726991013447127
800,"[32, 142]",0,1.0600000000000485,0.05826890812402149
